PLDAGAT_PALM_EPA_GLNA_PE_14_c,0.9148372
PLDPC_PALM_EPA_c,0.28638086
34dhpactex,0.9148373
PYRDOX,0.91560096
THFGLUS,0.9997993
ASPLYSGLUt,0.9945827
THYPX,0.83320916
GALpts,0.9907126
PLDAGAT_HDE_MYRS_GLNA_PC_8_c,0.9148372
R_group_phosphotase_3,0.9997105
ACOADAGAT_PALM_PALM_GLNA_c,0.00023923207
CEPTE_16_0_16_1,0.25295454
CDIPT_HDE_EPA_c,0.44326937
PI4P5K_LNA_PALM_c,0.9981034
RE0828C,0.91222066
MEOHtrpp,0.00027562497
DAPAT,0.9908936
WHTSTSTERONEte,0.9148373
r1666,0.0042148354
r2002,0.7459616
PLDAGAT_PALM_HDE_GLNA_PC_4_c,0.9148372
PEDH12_HSPLA2,0.08614089
PNTOt4pp,0.07875649
ZYMSTAT_SC,3.860227e-05
PLDPC_DHA_GLNA_c,0.28638083
AGPATCOA18111Z160,0.00035594997
O3D2,0.998428
DANNt2,0.9945827
IDTDH,0.998428
PC6AR_1,0.9984439
r2081,1.3029899e-05
r2319,1.9534284e-05
BILIRED2,0.998428
RE3411C_1,0.08614097
CTLSE,0.002609568
TRNARI,0.010724629
LPLIPAL2ATG160,0.5442284
TRYPTAte,0.9945827
QULNS_1,0.9951945
FECRMR3,0.00029738093
PHAPCP70,0.00014984811
r2276,9.192604e-06
PCD6DS_LNA_STA_sn2_c,0.0013696338
ACACT4r,0.91413265
DAPtex,0.9148373
OA44LVL,0.00042668064
HMR_2088,0.29007763
WTARPP,0.25295457
FAS80_L,0.9998423
PENACP,0.9979553
SGSAD,0.99943656
OA52LST,0.00042668084
PGPP_HP,0.9964064
GLCUR1Ptex,0.9148373
HMR_0008,0.07169892
LPS_LM,0.00016848094
21HPRGNLONE,0.9989023
LPCAT_PALM_MYRS_sn2_c,0.00040510122
NTD5pp,0.9974969
OA50F,0.9148373
41R2A1H12BOOX_1,0.99624145
COPROSTt2,0.00023964801
UNK4,0.00011686896
PLA2_1_16_0_18_1,0.72973746
AGPATCOA_DHA_HDE_c,0.00027947247
DMSOR2,0.027337316
MELIBt2pp,0.9987953
C160CPT2rbc,0.00025742015
NDPK10,0.9641391
PYOVDM2,0.9148373
BUTSMCT1,0.020557396
ARGGLYGLYr,0.029365286
COMCOA,0.35179925
AM2Et,0.9148373
OGDE1,2.843598e-05
RE3430C,0.9984439
ACTOA3_10,0.6379619
MPOMT_1,0.00021068589
LPS6_14TVL,0.9148373
PLDAGAT_OLE_EPA_DHA_PC_8_c,0.9148372
PPItex,0.99996257
GLYBCOAT,0.9991744
HMR_1037,0.0016357782
MOGAT_cho,0.00014984811
THPAT,0.9942721
TYRARGSERt,0.9945827
AGPATCOA_STC_HDE_c,0.000556928
LPS45TL,0.9148373
COALDDH,0.99943656
PHADPC142,0.086140946
SAMU3,0.0054761516
OA18PL,0.9148372
HMR_0322,0.9148373
SERt2r,0.9997451
PAPA_DHA_ARA_c,0.9964064
RE2563C,0.18529102
RE3500C,0.9896498
DADAe,0.00023410145
AGPATCOA1819Z1819Z,0.00014984811
PLDAGAT18111Z1819Z1819Z1,0.21801406
TTH,0.9896498
r2204,9.192604e-06
BTNt3i_1,0.9544884
FASC320,0.99914384
PLDPE_EPA_GLNA_c,0.13101497
r2309,1.9534284e-05
CYSItex,0.9148373
56DHPVSteb,0.9994491
PROTRS_1,0.99516076
ADNt5,0.5007036
ELO5DPA_c,0.9991504
LPEAT_EPA_ARA_sn2_c,0.00014984811
PLDAGAT_OLE_PALM_HDE_PE_14_c,0.9148372
r2045,3.2404245e-05
r2252,9.192604e-06
FMETTRS_1,0.018830827
PLDAGAT_PALM_PALM_GLNA_PC_4_c,0.0025601147
ASNTRAT,0.9987864
r2321,1.9534284e-05
PIP5P_PALM_LNA_c,0.9964064
DASCBH,0.9958752
HMR_0319,0.9997105
LEULEUTRPt,0.9945827
AI2abcpp,0.99947554
ICDCHOLt,1.0713354e-05
LPEAT_EPA_ALNA_sn2_c,0.00014984811
NACt,0.00072057015
5MTRtex,0.00012827113
DAAD2,0.9954336
PEPALM_HSt1e,0.9148373
MIP2CS224_SC,0.9148372
AGPATCOA_HDE_STC_c,0.00023354276
LANOSTESTH_SC,0.00050488714
CYSTYRASNr,0.073962785
DHNCM,0.99844897
FAS181,0.99961865
HMR_7628,0.85452867
RE2240C,0.9989023
NADPHHR,0.9999647
LPS58TL,0.9148373
PGLYCP_1,0.9992762
VALVALr,0.9909683
HMSH3,0.87033343
RE1582C,0.9989023
RN0031C,0.9896498
OA45PVL,0.9148372
SPHMYLN18122_hs_SECt,0.9148373
SSALy,0.9999198
AGPATCOA_MYRS_EPA_c,0.0002123088
KAT13,0.63796175
NAPT,0.59320855
3OADPCOAT,0.1354566
KSTD,0.998428
TAGAH16018111Z1845Z9Z12Z15Z,0.009228747
ASPGLUPROr,0.92641467
AROAT,0.98745537
APAT_1,0.9899449
RE3224C,0.9870934
TOLBUTAMIDEte,0.9148373
OA28acLVL,0.00042668084
TECA2S,0.08007183
TGTASE1,1.27610265e-05
9M3HDL,0.9896498
LALALGLUtex,0.9148373
CEPA,0.947261
NADKd,0.64743906
RE1311C,0.0026095668
r1886,0.00032354688
PAPA_SA,0.9964064
SUCD2,0.9914637
AM1CCSteb,0.9994491
PLDAGAT_LNA_PALM_HDE_PC_3_c,0.9148372
15HPETUPKt,0.9148373
CDPPT160,0.65618134
C12OHc,0.00026252776
FE3R2e,3.786888e-05
DAGAH_PALM_STC_c,0.8722231
AM1ACCStev,0.9148373
PAPT,0.055739846
PCD6DS_MYRS_STA_sn2_c,0.0013696332
PLA2PE_OLE_STC_c,0.87222314
ILEPHELAT2tc,0.00013896503
PLDAGAT_PALM_EPA_GLNA_PC_3_c,0.9148372
DH36M,0.9866937
LAAL20,0.99948126
PI4P5K,0.9981034
CRVNCtr,0.9148373
FALDep,0.9987953
SALCHSXtex,0.9148373
CYSLEUTHRr,0.027131744
NAt,0.99546295
PLDAGAT_PALM_HDE_PALM_PC_7_c,0.9148372
23CTI1,0.0003124379
G6PI2_2,0.024937801
ACLS_d,0.0016507714
AGPATCOA_DHA_OLE_c,0.00030221094
LPEAT_OLE_MYRS_sn2_c,0.00040510122
CGLYabcpp,0.99958843
FAD_12,0.9982539
RE0576C,0.9984439
RN0028C,0.9896498
TOLt2pp,0.9989157
HACD33i,0.998428
PB2tex,0.9148373
ACACT5r_1,0.862712
GLUTAROAT3t,0.016364502
4TMEABUTNt1,0.00023964801
PI34P5K_16_0_18_3,0.9981034
PLDAGAT_HDE_ARA_ARA_PC_4_c,0.9148372
PLDAGAT_MYRS_EPA_HDE_PE_12_c,0.9148372
DAGAH_MYRS_ALNA_c,0.08614093
LPCAT_PALM_EPA_sn2_c,0.00014984811
GLCR1TRA2,0.02489404
MIPCS224_SC,0.006973804
PHENOLt2pp,0.9987953
r1901,0.00012499843
DH4MCHCDH,0.9916916
13DAMPPabcpp,0.9994491
NDP8ex,0.00021474867
FACOAL181_1,0.9997105
PI45P5P_18_2_18_1,0.9964064
PLDAGAT_HDE_PALM_LNA_PC_4_c,0.9148372
HMR_4700,0.9775448
GLYPROPEPT1tc,0.9945826
LPEAT_STC_OLE_sn2_c,0.00030221094
CEPTC_18_1_18_2,0.25295457
MVLACte,0.9148373
MALtex,0.9148373
ORNt,0.9997911
TYRPHELAT2tc,3.3810982e-05
ALLOP1tu,0.00023964801
HISR,0.0004156019
ANDRSTNDNte,0.9994491
PPCCYTC1pp,0.0068592094
PLDAGAT_HDE_MYRS_GLNA_PE_14_c,0.9148372
ETHAPT_EPA_DHA_c,0.2529546
ADNK4,0.26275462
NAD_H2,0.99994826
BDMT,0.006973797
HPACtr,0.9828467
ATVACIDOATPtu,1.0713354e-05
HXCOAte,0.009466817
HMR_1756,0.99870205
PLDAGAT_PALM_EPA_EPA_PC_8_c,0.9148372
PI45P5P_18_1_18_2,0.9964064
PKS121,0.9969891
AACPS11,0.9995685
PC17M,0.003965938
GLYGS,0.9937256
C10DCe,0.9148373
r2281,9.192604e-06
CPC8MM,0.9148373
CITALt,0.9148373
SPHMYLN18117_hs_ATPt,0.9994491
UM3PL,0.9906352
PHEPROARGr,0.0015110796
FAH3,0.9994487
DRIBabc,0.99948823
ACPT18111Z1819Z,0.0011801122
FADE52,0.6379618
PLDAGAT_HDE_EPA_LNA_PE_9_c,0.9148372
MANA2,0.009228744
PHAPCP80,0.00014984811
XOLEST182_HSte,0.9148373
ESCHL,0.27315855
ATPATF2,0.9999014
ALCD1,0.998428
RE3423C,0.9896498
PHAPC100,0.00014984811
P_XYLtpp,0.9148373
PAPA_HDE_STC_c,0.9964064
SBTtex,0.00016212942
CO23OC,0.9156011
MCBTS2,0.88678384
DAGAH_DHA_LNA_c,0.08614091
3HACPH,0.9951473
LPEAT_HDE_DHA_sn2_c,0.00014984811
GDPtex,0.9148373
GLCE,0.001873069
LCAT46e,0.9148372
TCDCA3St,1.0713354e-05
ALLTNti,0.9658519
GCATENEC,0.9148373
ETHAPT_DHA_DHA_c,0.25295454
PLDAGAT_PALM_MYRS_PALM_PE_9_c,0.9148372
ALATHRNaEx,0.00042507154
FAS80ACP_L,0.99938226
FMNRx,0.99923086
THRTRS_1,0.99317354
LPS2_18_0_20_4,0.086140946
WCOS,0.0019471537
HACD20i,0.998428
HMCO,0.0006160232
MGDG183_6_9_12,0.008945324
ALLTTti,0.0031662981
ARI,0.9093215
HEPT4min,0.008517743
TRE6PSP_c,0.99165255
MSHS,0.6379618
METt2r,0.999853
PLDAGAT_PALM_ARA_PALM_PC_5_c,0.9148372
UNK6,9.7366144e-05
LPCAT_DHA_DHA_sn2_c,0.00014984811
PCHOLHEP_HSt1e,0.9148373
Am19CStev,0.9148373
HEXEDECACID,0.9999323
CRNDt2rpp,0.9987953
RE1952C,0.9896498
3HPVSTETtev,0.9148373
FBACS,0.0034795976
GLUTHRt,0.9945826
r1730,0.0019196869
HMR_1081,6.9423986e-06
PYAS,0.99820757
PI34P4P,0.9964064
PE17_HSABCt,0.9994491
HISyLATthc,0.020067161
NH4t3pp,0.9999443
LCAT40e,0.9148372
1AGPEAT18111Z1835Z9Z12Z,0.00014984811
RE2525C,6.9423986e-06
C05770te,0.9994491
CSNATr,0.6379618
COHG,0.83487177
PLDAGAT_OLE_EPA_DHA_PC_1_c,0.9148372
SELCYSTL,0.9977423
DAGAH_MYRS_STC_c,0.87222314
AGPATCOA_STC_STC_c,0.0011795099
GALCTNLtex,0.9148373
LPEAT_HDE_MYRS_sn2_c,0.00040510122
GALGALGALTHCRMte_cho,0.9148373
CEPTE_18_0_20_4,0.2529545
r1940,0.00026932452
PSSA2_hs_16_0_18_2,0.00023419276
r2205,9.192604e-06
TOCOPHS2,0.9148373
CD2abc2,0.99962723
DAGAH_DHA_ALNA_c,0.08614093
UAG2EMA_1,0.4663142
CHCOAL_1,0.8663462
KARI_1,0.00011993411
LPS35TVL,0.9148373
ETHAPT_STC_PALM_c,0.25295463
CYEUOLCYCI,0.9148373
2HIBUPGLUC_Sthv,0.9148373
CDIPTr_16_0_18_4,0.44326934
PLDPC_HDE_STC_c,0.2863809
SUCCtpp,0.99992573
PSUDS,0.6745955
r1842,0.0018238559
MANTRabc,0.9994491
GLYCS_I,9.0814174e-05
SO4NA1t,0.9119753
AATHB,0.9962953
TRNAUMT,0.003965938
HAS,0.31830597
CBLAT2,0.0038459697
PLDAGAT_HDE_EPA_HDE_PE_15_c,0.9148372
PLA2PE_PALM_STC_c,0.8722231
ALCD23xi,0.998428
GLCD,0.9984353
DEMAT4,0.998428
23PDE4pp,0.9996124
CHOL1,0.998428
5G2OXPTte,0.9148373
TSACMSULtev,0.9994491
ANTHte,0.0031164407
ALGE3,0.9148373
CARVEOLte,0.9148373
CE2047te,0.9994491
LEUKTRC4t,1.0713354e-05
HYGBDIAS,0.999503
CACNAO,0.9989023
DAGK_hs_18_1_18_1,0.9981034
HMR_2349,0.9896498
DOPAtpp,0.9148373
ARGPROMETt,0.9945826
FUC14GALACGLCGALGLUSIDEte,0.9148373
HMR_1565,0.9984439
IOR2,0.02942474
TAGAH_MYRS_EPA_MYRS_c,0.5218627
LPS43TVL,0.9148373
OAGD3te_cho,0.9148373
PLDAGAT_EPA_EPA_EPA_PC_5_c,0.9148372
UGCG_18_1_18_0_9z,0.024894029
OX3HECOA,0.99646544
UDPTALE,0.9148373
DSAT_lignocoa,0.01472382
DLNLCGCPT1,0.00014984811
ALGE8,0.9148373
DHGLYH,0.99877304
NOS2_1,0.98992735
APRTO2_1,0.99624145
PLDAGAT_HDE_EPA_GLNA_PC_5_c,0.9148372
FDH2,0.99909437
araphe3,0.00010295239
GTHS,0.9967007
RTOTALt,0.9148373
OOAP,0.00981648
METt4,0.0008710979
C190cSN,0.022862747
PLDAGAT_MYRS_EPA_ARA_PC_6_c,0.9148372
r0186,0.99929535
PCD6DS_STC_GLNA_sn2_c,0.0013696332
PLDAGAT_LNA_PALM_HDE_PE_15_c,0.9148372
SMTZS,0.8995536
EGLUCe,0.20240647
DOPA3GLCURt,0.9994491
FACOALP70t2pp,0.99988234
PLDAGAT_HDE_ARA_ARA_PC_3_c,0.9148372
STEETH,0.07169895
TRYPTAOX_1,0.99624145
r2116,0.0001313002
PLDAGAT_HDE_HDE_LNA_PE_11_c,1.35671235e-05
PLDAGAT_EPA_EPA_LNA_PC_2_c,0.9148372
PSER_Dt6,0.9945827
OA21LST,0.00042668064
PLDAGAT_HDE_MYRS_GLNA_PE_9_c,0.9148372
NTRIR2y,0.99993193
ALPATG181pp,0.001100406
16M3OHO,0.9984439
NaKt,0.9935762
OCDCAt,0.3771478
PYRIS,0.11423156
RETI1,0.9148373
r0708,0.99779356
4M3OXHA,0.9984439
NTP3e_1,0.9999685
OA51PVL,0.9148372
LCAT30e,0.9148372
PLA2PC_STC_PALM_c,0.55363405
CHDLDH,0.99600476
PEPT_HP,0.2529546
OA44F,0.9148373
ASPDt6,0.0039992845
ACOAD31f,0.8733895
OPHBDC,0.99348325
CE1447te,0.9994491
GTRNA,0.87748265
PPAP_cho,0.9964064
ASPtpp,0.9993105
DAGAH_PALM_MYRS_c,0.5218628
LGNCFATPtc,0.9997105
PLDAGAT_OLE_EPA_DHA_PE_12_c,0.9148372
RE2452C,0.9896498
HMR_1516,0.9989023
SELGTHR3,0.0038793357
RHA121tpp,0.9148373
r1600,0.30205688
r1837,0.00017586995
CHACH,0.9896498
PHADPCP70,0.08614097
PI34P5K_18_1_18_1,0.9981034
PIK4_20_4_20_4,0.9981034
ACTD_1,0.064916655
OA62LST,0.00042668084
PI34P5K_18_2_18_2,0.9981034
ALPATE160pp,5.1267773e-05
NARK,0.92674863
LEUTRS,0.7155842
ARACHt,0.00039439002
FVSTETtev,0.9148373
PLDAGAT_MYRS_MYRS_HDE_PE_10_c,3.2459175e-05
RHA141tpp,0.9148373
FERtpp,0.9148373
IDONt2r,0.9945827
RE2799C,0.9984439
TRPALAPROt,0.9945827
r2284,9.192604e-06
PAPA_OLE_MYRS_c,0.9964064
ALCD21_D,0.998428
DGDGS_OLE_PALM,0.00894532
PLPSD18111Z1835Z9Z12Z,0.131015
GLCS2,0.97684824
METDECARc,0.99348325
METSOX1tex,0.9148373
PEPA,0.99952435
DAGK_DHA_GLNA_c,0.9981034
DHORD7,0.0005644293
CEPTC_18_2_18_3,0.25295454
FA140ACPHi,0.99960965
PYRDC2,0.9981779
GLGP,0.3740548
GALM2,0.00063498574
r2360,0.9148373
HISLYSALAt,0.9945827
ALGE5,0.9148373
DIPS,0.0039659357
GLYALDDy,0.9994382
GGLUCT2,2.6428721e-05
ECOAH34,0.9896498
SLTAS,0.001440032
HMR_9583,0.9148373
DAGK_HDE_PALM,0.9981034
PLDAGAT_MYRS_MYRS_HDE_PE_12_c,3.2459175e-05
r1852,9.801749e-05
OA42LST,0.00042668064
PGPS_OLE_PALM,0.9961725
ECOAR,0.99910694
ACACT9,0.8660301
AMPTASEAH,0.18464555
PLDAGAT_PALM_MYRS_PALM_PE_15_c,0.9148372
OA40LST,0.00042668084
HC00900t3,6.1682813e-06
PLDAGAT_MYRS_EPA_EPA_PE_13_c,0.9148372
r1936,0.00013415393
FUCFUCGALACGLCGALGLUSIDEte,0.9148373
ETHAPT_OLE_GLNA_c,0.2529546
PTGFS,0.0029494395
C05301te,0.9994491
HXAt3,0.00284386
CPC6MT,0.017562808
HMR_1502,0.9989023
UREAabcpp,0.99952865
FEOXAMR1,0.97680706
ETHAPT_MYRS_MYRS_c,0.45187888
TMAtex,0.033820312
PIP5P_LNA_PALM_c,0.9964064
LYSGLNPHEr,0.049633764
METTRANSc,0.9983918
MALTTTRabcpp,0.999655
MMS,0.99991155
FE2t,0.99884987
RE2349C,0.93493384
RE1631C,0.003965938
PEDS1801845Z9Z12Z15Z,0.98065394
Q3DHS,0.0002579811
r0358,0.010540673
SQtr,0.9148373
PLDPC_OLE_LNA_c,0.2863809
PLDAGAT1819Z1819Z1819Z4,0.9148372
CLPNS_MRSA,3.625388e-05
PHPYRtex,0.9148373
CEPTC_18_1_18_4,0.25295454
GGPTRCS,0.9992405
XYLUtex,0.9148373
EXOPOLYS,0.00092663866
TOLt7,0.9989157
O2tex,0.028368616
6HLVSTthep,0.9148373
LPS44TVL,0.9148373
LPLIPAL2G161,0.8062047
CE1556td,0.9148373
PLDAGAT_PALM_MYRS_PALM_PE_10_c,0.00011857115
r2005,0.00040163434
r2034,0.49360746
LPEAT_LNA_GLNA_sn2_c,0.00014984811
FE3DCITR4,0.727532
PI34P5K_16_0_16_0,0.9981034
r2084,0.9148372
GLYGLYPEPT1tc,0.9148373
CLPNS180,0.074930355
DE3OX,0.0006160232
LCTSt3ipp,0.9991885
CODSCL7MTDC,0.00012260418
CE7083t,0.9994491
PYDXO,0.616836
PLDPC_LNA_HDE_c,0.2863809
GALabcpp,0.9996126
PLDAGAT_EPA_EPA_ARA_PC_2_c,0.9148372
QOR1,0.99943656
GAMt1r,7.543062e-05
LPS13TL,0.9148373
PS_asn__L_c,0.9954253
SALCHSXtpp,0.9148373
CRVSM1teb,0.9994491
GOFUCR,0.9984439
CELLex,0.9148373
PPNCL3,0.9997671
BGLYte,0.9148373
CPK1,0.9999449
RE0568C,0.9984439
NCPA_c,0.98354936
GLCMAN4abc,0.9994491
RE3490C,0.9896498
HMR_6545,0.9964064
HP5CD,0.99943656
AKGt4_3,0.5495454
23CN2P3,0.9970071
DDGLCNt2rpp,0.999067
NORANMT,0.00396594
PLDAGAT_OLE_HDE_OLE_PC_6_c,0.9148372
ARGHISTHRr,0.00122658
HMR_0290,0.998602
r1931,0.0014565574
PLDAGAT_HDE_PALM_EPA_PE_9_c,0.9148372
HDR,0.0006422823
PLPSD1801819Z,0.13101497
MPOMMM2,0.9984439
ETHAPT_EPA_ALNA_c,0.2529546
ATPATF1,0.99994874
GLUt4,0.013415172
MN2tipp,0.9997644
PGHHPD,0.99872714
r2494,9.192604e-06
OCTEACP,0.9982272
HMR_9620,0.009829541
BADP,0.017179197
MPL,0.7998833
OXYP1CONJ,0.00480594
FRD,0.9998672
O3H3R2,0.998428
PAPA_STC_DHA_c,0.9964064
UMGDS,0.001440032
ARStr,0.9945826
DES_9,0.15545525
IOR3,0.029548636
LNLCCOADS,0.99919266
ACOADAGAT1801819Z18111Z,0.00014984811
DAGK1819Z18111Z,0.9981034
r2107,0.0076936632
GGH_5THFe,0.11395063
FESD2s,0.0005134918
HEPKA2,0.9981034
OA55PL,0.9148372
3DHCDCHOLabc,0.9994491
HHYR2,0.9984439
GUDCA3St,1.0713354e-05
GLXCBL,0.9984333
CTECOAI8,0.71626186
ALDD10,0.99952793
DHEAte,0.9994491
GGGT_EPA_EPA_4_c,0.0025601147
EDTXS2N,0.9767903
CPMPS,0.9999442
DOP1,0.99838996
FACOAL182,0.9997105
LPTAB1,8.051786e-06
HYPOE,0.9983198
PLDAGAT_HDE_ARA_HDE_PC_4_c,0.9148372
AKGt2r,0.999881
MOTH3,0.09123931
PLDAGAT_HDE_HDE_HDE_PE_10_c,1.35671235e-05
ACOAD14f,0.87338936
GLYCt2,0.9967566
CAMPt,0.9994491
M5DPP,0.99872714
r0267,0.99919266
DAGK_PALM_ALNA_c,0.9981034
G3PD4,0.004751884
FASm2202,0.9989818
LPCAT_LNA_HDE_sn2_c,0.00027947247
PLDAGAT_PALM_EPA_GLNA_PE_11_c,0.9148372
FERCYT,8.989604e-05
G6Pt6_2,0.25077075
LPCAT_EPA_PALM_sn2_c,0.00025742015
G3PAT182_9_12,0.8054572
PHEPHEt,0.9945827
GLNHISHISr,0.82269186
PLDAGAT_MYRS_EPA_PALM_PC_1_c,0.9148372
r1933,0.00020198514
r1651,0.0021330675
CERS226,0.01472382
ARGPHEARGt,0.9945826
DMNONCOACRNCPT1,0.00014984811
O2XOADOX,0.99968886
r2168,9.192604e-06
L_LACt4r_2,0.0020082444
CYSASPPHEt,0.9945827
GCALDDy,0.9994392
CRO2t3pp,0.9987953
GLUKA,0.9981034
3NTD4pp,0.9960121
HKNTDH_1,0.8285466
HMR_0770,0.9148373
PLDAGAT_HDE_PALM_PALM_PE_9_c,0.9148372
SERDA,0.9998196
XP4XH1,0.47183174
r1528,0.99969935
SRB_Lt,0.9148373
ACCPF_c,0.23826042
ETHAPT_HDE_PALM_c,0.25295463
6CSMVACIDhep,0.9958752
GLNTRA,0.99891925
BMNMSHS,0.0015855394
r2037,0.00047371385
XANt2pp,0.9991867
MSADC,0.9983267
FE3DCITabc,0.9960517
2MPPALt,0.9148373
7BHGLZABCt,0.9994491
CDS_18_0_20_4,0.99786395
OA66LST,0.00042668084
DECDICRNe,0.9148373
ACOADAGAT_PALM_EPA_LNA_c,0.00014984811
I4FE4SRfdx,0.0001555276
INSTt4_2,0.78945637
OA63PL,0.9148372
PLA2PE_PALM_PALM_c,0.6646401
GLYGLNtex,0.9148373
ARGARGLYSt,0.9945827
NABTNO,0.99943656
RE2410C,0.9984439
6AHGLZtev,0.9148373
LIPA3ODAex,0.0001579948
SPHMYLN18116_hs_ATPt,0.9994491
C3DCe,0.9148373
ASPTA3,0.99239725
CYNTtex,0.9148373
2MBALDH,0.99943656
DAGK_PALM_MYRS_c,0.9981034
HMR_0625,0.25295457
PLDAGAT_OLE_PALM_HDE_PE_15_c,0.9148372
RE3565C,0.9148373
DGDG160,0.00050492276
PLDAGAT_OLE_EPA_EPA_PC_3_c,0.9148372
AMPEP17,0.9872652
DAGAH_PALM_EPA_c,0.08614088
RE3422C,0.9896498
NEU39e,0.071698934
AK2LGCHOLt_cho,0.9148373
MTHFR,0.99900776
ACTOA45,0.9944776
PI4P3K_18_2_18_2,0.9981034
PLA2PE_LNA_MYRS_c,0.5218629
PCLYSOX,0.2066263
PLIPA2E140pp,0.99164575
LPS9_46TST,0.9148373
FERRICHabc,0.9994491
6TINS5MPOR,0.99943656
AGPAT1_18_1_18_4,0.00014984811
r1649,0.0016398856
CITALMO,0.98065394
DIPEPabc14,0.9994491
G1Pt6_2,0.29030484
PLDAGAT_HDE_EPA_GLNA_PC_1_c,0.9148372
LSTNtd,0.9148373
r1717,0.002357199
M2Bt,0.9148373
OXYPR7tehv,0.9148373
PIK3_16_0_18_1,0.9981034
r1972,0.0012107026
UNK7,2.678537e-05
DESAT18_2,0.9991742
TYRabc,0.9995894
2HPTCOAT,0.91977525
HMR_8578,0.05594803
NEU22,0.009228744
PLDAGAT_PALM_EPA_DHA_PC_4_c,0.9148372
BTDt6_RR,0.9945826
DAGK_STC_LNA_c,0.9981034
GLUPROASCT1,0.0009267291
ALAATB0tc,0.00047708512
OMMBLHX3,0.99981815
PLDAGAT_HDE_EPA_GLNA_PE_12_c,0.9148372
NEU23,0.009228744
PLDAGAT_OLE_EPA_EPA_PC_1_c,0.9148372
PE1829Z12Z1835Z9Z12Zt,0.9994491
PAPA_OLE_HDE,0.9964064
ADCi,0.99348325
MALTHG,0.27315855
PAPA_DHA_LNA_c,0.9964064
UREA,0.9999461
FEENTERES,0.99582314
FTHFDH,0.9998772
PI4P5K_EPA_PALM_c,0.9981034
DDCRNe,0.9148373
LLOX13,0.0023604052
HG2tppi,0.9148373
DAGAH_HDE_HDE_c,0.7471142
SUCR,0.5583032
AGLPH,0.9964064
GLUTRPALAt,0.9945827
HOCTDEC2CRNe,0.9148373
OA58PST,0.9148372
RECOAH22,0.9896498
MSULR,0.99930394
PROt4_2_r,0.70399576
GPDDA4pp,0.99077225
CBR2,0.9984439
3CMPtex,0.00012010716
BAMPPALDOX,0.99960333
C11695td,0.9148373
LAAL18,0.99809927
PLDAGAT_HDE_MYRS_HDE_PE_9_c,0.9148372
SUCDi,0.99989235
OA6_14LVL,0.00042668064
PAPA_DHA_EPA_c,0.9964064
r2151,9.192612e-06
CFAS180,0.003965934
C3STDH1,0.99949026
PSD_18_1_18_1,0.99348325
THRGLNGLUt,0.9945827
MCOAH,0.00014984811
SALMCOM,0.003965938
ALMPC,0.0039659413
CHOPT_DHA_OLE_c,0.25295457
ACNGALACGLCGAL14ACGLCGALGLUSIDEte_cho,0.9148373
MLTHFte3,0.4094172
GLCt1,0.5153816
ORETNF2_cho,0.8685351
PAPA18111Z1819Z,0.9964064
SHCHCC,0.0045304033
PLDAGAT_HDE_PALM_LNA_PC_1_c,0.9148372
DAGAH_STC_ARA_c,0.086140946
FASm2001,0.9989818
GLYCt,0.9026123
ACOADAGAT_PALM_EPA_PALM_c,0.00025742015
ALCDHYD,0.02259445
G3PAT184_6_9_12_15,0.8054572
FEROXEFER2,0.00043206624
OA40PST,0.9148372
AHMMPS,0.95389134
TCHOLAte,0.9148373
PLDAGAT_HDE_HDE_HDE_PC_4_c,1.35671235e-05
CERH124,0.9989023
2HXICt,0.9945826
RE3218C,0.27239704
IACGAMS,0.023969647
r1653,1.9551151e-05
13BGHe,0.97913057
FTR,0.99631906
PSSA140,0.992008
GLNSP2,0.99910504
ORETNF_cho,0.8685351
ARAT,0.9996463
OA9_46LST,0.00042668084
PLDAGAT_EPA_EPA_PALM_PC_8_c,0.9148372
RNDR4b,0.021174394
DALADALAD,0.9971615
LCAT35e,0.9148372
NRVNCCPT1,0.00014984811
RETNGLCt2,0.9148373
D5KGK,0.9981034
ASQDPADS1839Z12Z15Z160,0.98065394
PLDAGAT_HDE_PALM_PALM_PE_16_c,0.9148372
OA43PVL,0.9148372
IND3ACt2r,0.9945827
DCA3St,1.0713354e-05
FECRMR1,0.97680706
ARGPROTHRr,0.001758638
HMR_4422,0.00028139213
AGPATCOA_EPA_PALM_c,0.00025742015
ONPTHLte,0.9148373
TTDCEAATP,0.999703
PLDAGAT_EPA_EPA_DHA_PC_3_c,0.9148372
RE3176C,0.9896498
NACCYSte,0.9148373
r2175,9.192604e-06
r1841,0.000104125815
SELCYSTS,0.79711324
FAS160,0.99958426
RE2080C,0.9896498
ACSPHACT40,0.9997105
DNAMTn3r,0.003965938
TRPGLUTYRr,0.12822406
UDPGPT,0.9996196
ACONIs,0.0002523231
3MGLUTRte,0.9148373
PLDAGAT_LNA_EPA_GLNA_PE_14_c,0.9148372
GLYCDH,0.9956802
4HOXPACDOX_NADP,0.99940336
PROPROARGr,0.078052595
GLNTYRLEUr,0.035949096
CYTBMQOR2pp,0.59352577
PAN4PP,0.99792296
FEDHBZS3R3,0.00029738093
HEPT2_kt,0.0085177515
PLDPC_STC_OLE_c,0.2863809
OA53PVL,0.9148372
ACOAD19f,0.87338936
ESTROSABCCte,0.9994491
RE2477C,0.003965938
PLDAGAT_MYRS_EPA_PALM_PE_16_c,0.9148372
UGAGDS,0.98005074
r2068,1.8657314e-05
PLDAGAT_HDE_MYRS_PALM_PC_7_c,0.9148372
ATPS3r,0.99917334
r1520,0.9994491
