,0
UMPK5,0.99990845
ALPATE181pp,6.457551e-05
GGGT_EPA_HDE_4_c,0.00022682764
LTD4DP,0.72389185
MG2B,0.0152684115
BTS3r,0.0064336783
OCD11COACPT1,0.05804386
NH4t3r,0.99996436
HMR_0654,0.16901098
ACOADAGAT_HDE_MYRS_LNA_c,0.006160149
GLYt7_211_r,0.031490434
PLDAGAT_MYRS_EPA_ARA_PE_9_c,0.8891248
GDOCBIK,0.8205217
PLDAGAT_PALM_ARA_PALM_PC_7_c,0.8891248
r2193,2.6980955e-05
ACOAD10f,0.750299
ALAALAD_1,0.9997825
GLYCO,0.9997489
G6PDA_1,0.9982078
3MHISc,0.51387674
RTOTALCRNCPT1,0.05804386
ACPT18111Z18111Z,0.01885914
RE3242C,0.9986222
HSDxi,0.9996481
ACOADAGAT1801819Z1819Z,0.0061601517
LEUTYRTYRt,0.99919206
ACGAM6PS,0.9995977
METARGLEUr,0.7158424
CDCA24GSc,0.008301835
HMR_0942,0.9997992
PLDAGAT_HDE_HDE_GLNA_PE_15_c,9.9960336e-05
FACOAL203,0.9999291
4OHPROIMINOtc,0.0009948668
GGDPR,0.9986222
ALDD17,0.9996921
CYSSERNaEx,0.9983406
SEMETTL_c,0.9325725
HEXA3e,0.0029153659
DAGAH_DHA_PALM_c,0.992415
r2283,1.979886e-05
3HPVStep,0.8891248
PIK4_16_0_16_0,0.99978584
FASm3001,0.9993593
NFMLDF,0.99666613
LPS30TL,0.8891248
PLA2PC_OLE_DHA_c,0.49332964
LEUTRPARGt,0.99919206
PLDAGAT_HDE_MYRS_HDE_PE_9_c,0.8891248
PYR5CD2,0.9999273
UDPARMNDH_p,0.9986222
LPCH1619Z_sn1_c,0.9886982
AMPDA2,0.9950978
PI34P5K_18_0_18_0,0.99978584
2HATVACIDtep,0.8891248
AND19ONEc,0.9997992
UDPGLUNAC2E,0.2652575
LPLIPAL2ATG181,0.0001857149
PALMITTRANS,0.83414835
DHPS2_2,0.0011211316
PAP,0.9995437
PI45P5P_16_0_16_0,0.9995437
LPEAT_HDE_DHA_sn2_c,0.0061601517
PLA2PC_DHA_GLNA_c,0.49332994
SUCACETOte,0.8891248
RE0066C,0.16901101
F1PGT,0.998879
RE2292C,0.99918383
RE3596C,0.9986222
CDIPTr_18_0_18_2,0.67164874
PTHPS3,0.0020838364
PLCG,0.9109447
pe2_ST,0.99702567
MYCFLUX3,0.8891248
PLDAGAT_HDE_EPA_GLNA_PC_4_c,0.8891248
KSH,0.9997335
NEU21,0.048378237
SQLte,0.8891248
PGSA182_9_12,0.998365
FACOAL_162_9Z12Z_c,0.9999291
1HIBUP_Sthv,0.8891248
PACPT_1,0.9999293
OA40PST,0.13793443
DAGK_EPA_PALM_c,0.99978584
5FTHFt2_1,0.73137337
2DGULRx,0.999549
10M3HDHL,0.9993298
PLDAGAT_MYRS_EPA_GLNA_PE_13_c,0.8891248
CEPTE_18_1_18_4,0.28402752
DHNAOT7,0.9481773
DAGK1601819Z,0.99978584
DHPM1,0.99967337
G13MT_U,0.008989442
GABAVESSEC_1,0.99985373
FLAVO3,0.0613765
GPAM_cho,0.98856235
ACCOAS,0.999982
DAGAH_EPA_PALM_c,0.992415
HMR_0867,0.082646176
OA44PL,0.13793443
RE2513C,0.9952897
ENLIPAt1ex,0.00032196406
MIP2C126PLC_SC,0.49332982
EDTXSCOF120,0.0022815221
HXCOAte,0.031388983
LPEAT_STC_GLNA_sn2_c,0.0061601517
LPS40TVL,0.8891248
MEPCT_1,0.82334405
PCW3DS_EPA_STA_sn2_c,0.0115206055
HMR_1983,0.8891248
PLDAGAT_MYRS_HDE_PALM_PE_12_c,0.8891248
PLDAGAT_HDE_ARA_PALM_PE_10_c,3.6307578e-05
OA21PST,0.13793443
FAD_9,0.9822435
PCW3DS_EPA_ALNA_sn2_c,0.0115206055
PI45P5P_16_0_18_1,0.9995437
OCMAT3,0.9989588
ZISO,0.8891248
THRPDC,0.9975176
GABAVESSEC,0.99985373
TEGAt,0.8891248
HMR_0267,0.9999291
GLSe,0.0051397597
DLYSabcpp,0.9998461
BETBGTtc,0.29662907
HMR_0767,0.9995437
PHETHRLYSt,0.99919206
PI4P3K,0.99978584
HMR_8574,0.06883651
PLA2_2_16_0_18_1,0.9704148
PCMEH3pp,0.09197854
EAFLATOXINte,0.8891248
r2130,4.2764026e-05
PI3P4K_18_0_18_1_EC_2_7_1_137,0.99978584
SKDH_1,0.99957734
HMR_1940,0.9997992
DCPDPP2,0.9995437
RE2514C,0.9643748
HISTRPHISt,0.99919206
PLDAGAT_PALM_HDE_GLNA_PE_10_c,0.8891248
RMD,0.9986222
PLDAGAT_LNA_EPA_ARA_PC_1_c,0.8891248
PHET,0.9977615
PCD12DS_LNA_LNA_sn2_c,0.0115206055
CYOO2pp,0.9998721
HMR_2287,0.9998543
RIBCT,0.9990747
SELCDH,0.0023908608
SMS,0.8891248
TYRTHRt,0.99919206
LPS13TVL,0.8891248
LPSGTR4_kt,0.95357955
ETHAPT_EPA_MYRS_c,0.28402746
DURAD,0.9996946
AM4NCShr,0.16901101
GLYSNAT5tc,0.8888331
LPCAT_OLE_MYRS_sn2_c,0.05035587
PLDAGAT_PALM_PALM_PALM_PE_15_c,0.00022682764
TRPHISMETr,0.7341285
PLA2_2_18_0_18_2,0.49332982
CMCBTFabcpp,0.9998461
THMDt5,0.99982893
23CN2P3,0.9995771
TECA3S45,0.48003337
PPS5,0.02531217
C05957td,0.8891248
NADH2r,0.9991867
HMR_7628,0.99918824
TCYNTtpp,0.002521826
r0644,0.99875915
MGTD,0.006160149
7DHCHOLt2,0.0056830826
ACOAM,0.9999701
ACOADAGAT1601819Z1835Z9Z12Z,0.0061601517
DIPEPabc5,0.9998461
UGCIAMH,0.997593
PLDAGAT_EPA_EPA_DHA_PE_10_c,0.8891248
HISTRPHISr,0.5598726
ORNTA_1,0.999488
PLDAGAT_HDE_EPA_EPA_PE_10_c,0.8891248
r0145,0.99440306
r2249,1.979886e-05
OA2PVL,0.13793443
DEDACP1,0.9986222
MAL_Dt2,0.9994542
4HBZt3pp,0.9996928
LPCAT_EPA_HDDE_c,0.006160149
PLDAGAT_MYRS_EPA_MYRS_PE_11_c,0.8891248
EGMEte,0.8891248
XOLEST2te,0.8891248
DGSNt,0.0765493
GALR1TRB1,0.21337618
DAGAH1819Z18111Z,0.9704148
TM16018111Z,0.16901098
PLDPC_LNA_ARA_c,0.8872275
RE1943C,0.9997992
UACCpts,0.9998354
r2192,1.9798841e-05
F6Pt6_2,0.4482959
UDPAPD_2_p,0.9986222
AGPATCOA_MYRS_EPA_c,0.028622797
OXADC,0.9999007
TAGAH_MYRS_EPA_GLNA_c,0.49333
r1994,0.6506931
r0280,0.9991554
LPS28abTST,0.8891248
PAPA120pp,0.99928635
AGPATCOA_DHA_PALM_c,0.060509294
r1831,0.99894017
ACOADAGAT_HDE_EPA_DHA_c,0.006160149
LPCAT_SC,0.00011738194
3HSMVACIDhep,0.9995771
LPEAT_OLE_STC_sn2_c,0.0061601517
r2359,0.8891248
4M2OPLOXRD,0.23030649
5MTRt2,0.99938476
LPCAT_MYRS_ETA_sn2_c,0.0061601517
LPEAT_DHA_PALM_sn2_c,0.06050931
GTMAN13ABE,0.0002876842
PLDAGAT_MYRS_EPA_LNA_PE_14_c,0.8891248
RE3010C,0.9989588
DAAD2,0.9970522
CRVNCtr,0.8891248
PLPSA21819Z1845Z9Z12Z15Z,0.0152684115
SRTNMTX,0.16901095
CPGNR2,0.21574643
ACTYRte,0.8891248
H3BT,0.9993298
HISMETGLNr,0.9968689
PIP4K_HDE_PALM_c,0.99978584
EBASTINEOHte,0.8891248
sink_GCVHLF,0.85737
LPASE,0.666634
1MNCAMt,0.8891248
ACOADAGAT_EPA_EPA_DHA_c,0.006160149
6APAt1,0.8891248
CPSS_LLA,0.053351782
PSSA1_hs_18_0_18_2,0.48494327
THMPP,0.9997824
TAGAH_pf_16_0_18_0_18_0,0.9882804
NPHSb,0.9998368
ACGAL6PI,0.00011541408
DDH,0.9993298
RTOTAL3CRNCPT1,0.05804386
FUCGALFUCGALACGLCGALGLUSIDEte_cho,0.8891248
FACOAL224,0.9999291
AEPabc,0.9998461
AMID2_1,0.62357676
CEPTE_18_2_18_2,0.28402752
RETI2,0.8891248
CEPTE_16_0_16_1,0.28402752
OA17PST,0.13793443
r2003,0.9622722
r2036,0.43987563
RE3108C,0.9986222
PIPLC_PALM_LNA_c,0.49332982
GLXt2,0.9998909
DHXFUTC,0.0021360728
CEPTC_18_2_16_0,0.28402752
PI34P5K_20_4_20_4,0.99978584
PLDAGAT_HDE_PALM_LNA_PE_15_c,0.8891248
RE1317C,0.9989588
MDHy,0.99981076
PG1819Z160t,0.9998461
SUCCACT,0.9999821
ACSPHAC70,0.9999291
PLDAGAT_EPA_EPA_PALM_PE_14_c,0.8891248
PLDAGAT_PALM_EPA_DHA_PC_8_c,0.8891248
UDPACGA6D,0.9998005
TSACMSULhc,0.0006501733
AFLATOXINte,0.8891248
PHEOX_1,0.0037647933
CMPN,0.9998554
3HADPACte,0.8891248
FALDDH,0.48579973
GLCNACT_dolp12,0.2589354
PLA2PE_STC_EPA_c,0.49332988
HMR_6876,0.8891248
NTRIRfcpp,0.9520608
GLCBRAN3,0.2015777
ETHAPT_PALM_OLE_c,0.28402737
DOLPMT_L,2.8978322e-05
AGPATCOA_LNA_LNA_c,0.0061601517
HMR_9656,0.8891248
TNTR2,0.9997172
LPCAT_STC_HDE_sn2_c,0.019243099
NADHXD,0.9999757
CLPNS120,0.09423676
PAPPT2,0.07679181
IOR3,0.072329454
HISTAVESSEC_1,0.9998461
OA28acLVL,0.000587962
DHDDS_c,0.002497823
TAGL_SC,0.004263398
MOX,0.99957746
ETHSabc,0.9998461
PCW3DS_HDE_ETA_sn2_c,0.0115206055
PLDAGAT_HDE_EPA_OLE_PC_4_c,0.8891248
ARAB1D1,0.9994005
LPCAT_STC_GLNA_sn2_c,0.0061601517
ASPTA3,0.99139625
RE2112C,0.9997992
DASCBR,0.9986222
PCDAGAT,0.8891248
PAPA_PALM_DHA_c,0.9995437
LPS8TST,0.8891248
TRDR2,0.9986222
GRDPTT7,0.72615546
GLUK_syn,0.9998153
HMR_0843,0.21337627
LCAT48e,0.8891248
PIP3P_PALM_EPA_c,0.9995437
GLCTR3min,0.95357955
HEPT5,0.22109859
F4MTSPR,0.8891248
AMPTASECGe,0.030734872
FUMt2_2,0.9998913
HMR_1771,0.9986222
HPYRR2x_1,0.99935085
OHCUS,0.9989328
PAPA_MYRS_DHA_c,0.9995437
PLDAGAT_MYRS_EPA_MYRS_PE_12_c,0.8891248
PYRt,0.8879621
TXB2t,0.9998461
DKMPPD2,0.99946696
5APTNabcpp,0.9998461
GAMYe,0.0058288807
r0817,0.00020470317
4POPCOAM,0.99601054
DLYSAD,0.9970522
MGT183_9_12_15,0.8891248
PUACGAMS,0.9992729
RBK_Dr_1,0.99789584
PGSA_HP,0.998365
BTNDe,0.012746238
ETAPCT,0.9990747
RECOAH8,0.9993298
DKGLCNR3,0.9990164
PENDECAETH,0.0026328356
GPIAT_18_0_18_1_16_0,0.060509324
PLPSD1819Z1819Z,0.67682815
LPLIPAL2ATG141,0.00064125075
PEAt,0.8891248
HMR_0870,0.0034048609
ACOADAGAT_HDE_DHA_HDTTE_c,0.0061601517
PLDAGAT_HDE_PALM_LNA_PC_6_c,0.8891248
TMAt2,0.9994199
r1631,0.0516308
UDPTALE,0.8891248
r1627,0.027428543
M51PH,0.9995771
PLDAGAT_HDE_PALM_LNA_PE_16_c,0.8891248
LPCAT_STC_DGLA_sn2_c,0.0061601517
FATP7t,0.0056830794
r0220,0.9999293
RE2541C,0.633147
METGLNTYRr,0.997015
IBTOLt,0.8891248
HMR_0319,0.9999291
KGD2,0.9755309
LEUPROr,0.6690762
KAS19SA,0.9998348
ASPA2,0.99139625
GTLOA57,0.017831927
GCCc,0.9989588
SLGTH,0.32100263
CBR1,0.9986222
MNLDHr,0.9993075
WHTSTSTERONEte,0.8891248
RE1711C,0.9986222
LPS4e,0.01653296
HMR_1993,0.9997992
PLDAGAT_HDE_EPA_ARA_PC_1_c,0.8891248
LAAL26,0.99980325
CA3Sabc,0.9998461
AU1abcpp,0.9998461
GLCTRB1,0.95357955
PLDAGAT_PALM_HDE_HDE_PE_15_c,0.8891248
RNADRr,0.9989588
MERGTROLR,0.9986222
FAOXC3DC,0.9868241
ASPASNGLUr,0.99077386
LPCAT_MYRS_GLNA_sn2_c,0.0061601517
LPEAT_STC_OLE_sn2_c,0.035553534
P5CR_1,0.9997044
PLDAGAT_PALM_MYRS_PALM_PE_16_c,0.8891248
OCTAt,0.13907681
PLDAGAT18111Z18111Z1601,0.011035979
PSFLIP,0.9998461
SOAT11_cho,0.006160149
UMPK4,0.9999846
DAGK_STC_MYRS_c,0.99978584
GCOADH,0.7502989
3OHGLUTACOAT3t,0.00073256687
HMR_0201,0.9999107
FACOAL1832,0.9999291
RE3170C,0.9974874
PCHOLN203_HSABCt,0.9998461
PCW3DS_PALM_EPA_sn2_c,0.0115206055
SALCHS2H,0.0152683975
GGT_L,0.0014465468
DGTSD5DS1819Z1835Z9Z12Z,0.9977155
r1739,0.056944534
BKDC1,0.016663726
r1751,0.012387891
HEPKA1,0.99978584
r1648,0.8748065
r1753,0.98690724
FUCpts,0.99955326
LPS3,0.8140411
D_3AIBt,0.8891248
RE1526C,0.9989588
MOTS1,0.016695833
PLDAGAT_LNA_EPA_LNA_PE_12_c,0.8891248
r1904,0.97420067
DINSK,0.99907994
OA59LL,0.0005879623
DKMD2K,0.89110994
PLDAGAT_LNA_EPA_LNA_PC_5_c,0.8891248
S2FE2SS,0.9984565
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,0.9977155
ACOADAGAT_PALM_HDE_GLNA_c,0.006160149
AKR1D2,0.9986222
PCHOLOLE_HSABCt,0.9998461
C81CPT1,0.05804386
UAGPT2_1,0.06850105
CEPTC_20_4_20_4,0.28402752
DGTSDS1829Z12Z1845Z9Z12Z15Z1,0.9977155
PHOSPHOLIPID,0.0013323931
TRPGLULEUr,0.43810776
GLYVESSEC,0.9998466
2DHGLCNkt_tpp,0.999637
FABM2,0.8891248
MBTA1,0.0046942285
TYRDOPOX,0.9993298
FA180ACPH,0.99994123
GLCS2,0.99994516
PMPS,0.015049094
DAGGT_LLA,0.95357955
LPCAT_STC_ALNA_sn2_c,0.0061601517
THISAT,0.9999002
FUCGALGBSIDEte,0.8891248
MIPC226PLC_SC,0.49332994
PLDAGAT_MYRS_HDE_PALM_PC_7_c,0.8891248
PYRZAM,0.9925022
RIBFLVt3o,0.9998524
PHBADA,0.0015387294
2PGLYCt6,0.99923265
BCOALIG2,0.99994993
PLDAGAT_PALM_PALM_GLNA_PC_5_c,0.00022682764
RE3103C,0.9974874
AGLPET,0.96688205
PLDAGAT_OLE_EPA_EPA_PE_12_c,0.8891248
SO4t2,0.9997249
DGUO,0.9980756
CDIPT_LNA_LNA_c,0.6716488
PLDAGAT_HDE_MYRS_GLNA_PC_5_c,0.8891248
PROHISTYRr,0.27784473
r0360,0.0019165348
r2141,2.6980955e-05
ALGE4,0.8891248
CSPMDDH,0.9989409
PHOA550um,0.8891248
3DHDCAt,8.793114e-06
RE0908C,0.79116184
PI45PLC_16_0_16_0,0.49332994
ARGPROTHRr,0.023990875
THFOR1,0.9998907
LPS30TVL,0.8891248
PLDAGAT_EPA_EPA_DHA_PC_4_c,0.8891248
PALAt2,0.99919206
ASPTRS_Asn,0.99972826
LPCAT_EPA_DHA_sn2_c,0.006160149
PCW3DS_OLE_STA_sn2_c,0.0115206055
IDHPOXOX3,0.00037303864
TRPATB0tc,0.05054247
DMAt,0.99919206
PLDAGAT_PALM_HDE_PALM_PE_11_c,0.8891248
BCAROKE,0.9993298
OA6_14F,0.8891248
PI45P5P_cho,0.9995437
PLDAGAT_PALM_ARA_PALM_PE_16_c,0.8891248
GLUCYSte,0.9998578
UDCPGT,0.013363538
r1801,0.99838626
LIPO4S24_BS,0.28402758
PHAPC60,0.0061601517
PETHMT_c,0.16901092
HMBS_1,0.64688647
THCHOLSTOICt,0.0056830794
ASPTA4,0.99653023
EDTXSF140,0.00029603924
DHPH,0.9944733
PIPLC_LNA_LNA_c,0.49332982
PLDAGAT_MYRS_ARA_HDE_PE_15_c,0.8891248
34HPPte,0.07970321
TAGAH1819Z1819Z1845Z9Z12Z15Z,0.015268404
RIBFLVt2,0.99971384
CBIuabcpp,0.999853
OAP9pp,0.00023728616
CITt4_4,0.999503
TDPFRMT,0.2123888
COHG,0.4216981
BTS,0.9995127
PLDPE_MYRS_ARA_c,0.67682815
GDPCOLS_p,0.9986222
HMR_2353,0.9974874
SPHMYLN181181_hs_SECt,0.8891248
NTRIRx,0.99985254
C05770te4,8.793122e-06
PPCOAC,0.9995814
PLA2PC_LNA_ARA_c,0.49332964
HMR_0386,0.9997453
HMR_9648,0.8891248
ADADir,0.9998729
DAAD3,0.99765897
DHBSZ3FEabcpp,0.9998461
DSPVSteb,0.9998461
LPEAT_HDE_LNA_sn2_c,0.0061601517
r2209,1.979886e-05
DPNSPAT,0.020269709
RE2666C_1,0.21337618
GLYPHEAP,0.87939906
RE2863C,0.34664282
CLIPAt2ex,0.0004261918
CPMPS_1,0.99903774
FE3DCITR,0.9979691
PLA2_2_18_2_18_2,0.49332982
ETHAPT_LM,0.28402758
3HAD220_c,0.9993298
PLDAGAT_DHA_EPA_DHA_PC_2_c,0.8891248
C05769te3,8.793114e-06
ADPOHc,0.9989588
APCS,0.0003796606
BDMT,0.008989447
IZPN_1,0.9993298
HMR_0864,0.0034048592
SHSL2r,0.18361023
AGPAT1_1,0.32651645
2HBt2,0.99919206
GLYC2Pte,0.9994429
8M3HNAHL,0.9993298
C181SN,0.99986875
RE0567C,0.9993298
r2444,0.7743427
4BHGLZtev,0.8891248
RE3464C,0.9997992
RE2443C,0.906335
CERS224,0.32651654
RE0926C,0.9628326
r0747,0.9986222
CA2abcpp,0.9998456
6TINS5MPOR,0.9996921
HDCA24GSc,0.1267249
RDH3a,0.9986222
TRPO2,0.999225
SMS_cho,0.8891248
DAGK_MYRS_ALNA_c,0.99978584
PLDAGAT_HDE_EPA_ARA_PC_8_c,0.8891248
DAGAT_LM,4.3200103e-05
PLDAGAT1601819Z18111Z2,0.011035984
ATIH,0.9986222
ACOADAGAT16018111Z1845Z9Z12Z15Z,0.006160149
CHITOBpts,0.99899524
PLDAGAT_HDE_ARA_ARA_PE_11_c,0.8891248
PLDPE_MYRS_PALM_c,0.6768282
ACPCS,0.9624154
PLDAGAT_HDE_EPA_GLNA_PE_16_c,0.8891248
LPEAT_DHA_GLNA_sn2_c,0.006160149
MCBTS3,0.99932814
STS3,0.79116195
ALAD_L,0.99992895
r0239,0.99831045
ARGORNt3,0.05534354
3HAACOAT100,0.9942715
AMMQT8,0.999665
TAGAH1601819Z160,0.992415
PLDAGAT1801819Z18111Z1,0.037116382
r2178,1.9798841e-05
NCAMUP,0.14813718
GTMAN13PAR,0.0002876842
HMR_0672,0.0152684115
OA1_3_19PL,0.13793443
LLEUDr,0.9997675
SALCHS2tex,0.8891248
PAPA180pp,0.9991942
IOR2,0.1266529
ICLIPAabcpp,0.9998461
GBSIDEte_cho,0.8891248
CTPS1_2,0.99984527
DAGK_MYRS_GLNA_c,0.99978584
4OXPTNtex,0.8891248
r2194,2.6980926e-05
4MTHACP,0.9986222
OA3_10PL,0.13793443
PLDAGAT_EPA_EPA_GLNA_PC_3_c,0.8891248
PLDAGAT_OLE_HDE_HDE_PE_10_c,0.8891248
RE1709C,0.9993298
BRFAPS,0.9996878
PHEPROARGt,0.99919206
DAGAH_EPA_ALNA_c,0.49332982
DAGK_OLE_EPA_c,0.99978584
RHA90tpp,0.8891248
RTOTAL2t,0.8891248
G3PCT,0.99995756
HMR_1738,0.9989588
DMSOtpp,0.0038881332
NMO,0.9724492
PUNP8,0.61967516
ALAGLYLYSt,0.99919206
GCATENEC,0.8891248
HMR_0876,0.28402716
PLDAGAT_PALM_EPA_EPA_PC_3_c,0.8891248
2OBUT_Et,0.00010719847
DHSQDS,0.9925202
FCYTOB5OXR_c,0.9989588
HMR_8567,0.8891248
1PPDCRc,0.9986222
5M3HHAL,0.9993298
RE1954C,0.9986222
ETHAPT_PALM_GLNA_c,0.28402752
CD2abc2,0.99985135
DOLASNT12,0.00018452012
T4HCINNOX,0.98815316
RHAT60tex,0.8891248
r2040,0.0029064668
LPS18TST,0.8891248
CYSGLUexR,0.9235443
PS120abcpp,0.99985504
ASPTA6,0.99972326
GLYGS,0.9999354
CO2FO,0.97997403
CYSTGLUex,0.000680116
HMR_0430,0.9997453
DAPO,0.9989588
ACOAD27f,0.7502988
ACOADAGAT16018111Z18111Z,0.006160149
MMAt2e,0.8891248
4IZ5PPH,0.9993298
APRTO2,0.9961428
OA54LL,0.000587962
SACCD2,0.9997942
THMDP,0.9999223
LFORKYNHYD,0.9760069
OA4PST,0.13793443
PIK4_18_2_18_1,0.99978584
r2526,0.9522273
3AMBAt2,0.99919206
11MTRDOC,0.9986222
TRPGLUPROt,0.99919206
EDTXS2_kt,0.74607354
CATC70_c,0.05804386
PLDAGAT_EPA_EPA_LNA_PE_10_c,0.8891248
SQVOSI,0.8891248
HMR_1280,0.9986222
NADDPp_1,0.9999846
PHOA650um,0.8891248
DIPEPabc10,0.9998461
P4503A4,0.9997992
RECOAH17,0.9993298
DUCYTP,0.9017828
6CSMVACIDhep,0.9995771
PLDPC_STC_ARA_c,0.8872276
TRIATS,0.16619295
4HBALDt2pp,0.99949396
CKc_cho,0.99978584
PLDAGAT_EPA_EPA_ARA_PC_4_c,0.8891248
PAPA_OLE_STC_c,0.9995437
SERDGLNexR,0.0021081595
TAGAH_HDE_EPA_DHA_c,0.49332964
NH4t3pp,0.99997807
PLDAGAT_MYRS_EPA_LNA_PC_7_c,0.8891248
UDPDPS3,0.0070139305
ACRS,0.9918786
FACOALP100t2pp,0.9999628
X5TDG,0.002225259
LGNCFATPtc,0.9999291
PE226_HSABCt,0.9998461
SERGLUGLNtr,0.9998461
STCRNtr,0.8891248
PE161_HSABCt,0.9998461
CITACt,0.4495004
FAS180ACP,0.9999144
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_cho,0.8891248
PLDAGAT_OLE_PALM_PALM_PE_16_c,0.8891248
6ATHAtexi,0.8891248
CHOPT_STC_DHA_c,0.28402746
HMR_9612,0.005683077
PLDAGAT_HDE_EPA_EPA_PC_1_c,0.8891248
CYNTtabcpp,0.9998467
AOXPBDC,0.9975176
PLDAGAT_PALM_EPA_PALM_PC_2_c,0.8891248
HMR_0273,0.9998461
TMDOATPtsc,8.793122e-06
UREAt,0.96607834
METSOX1abc,0.999853
LPS28acTST,0.8891248
RTOT_2_cho,0.8891248
NH4t_1,0.99996436
HCO3_NAt,0.9972268
HOXGfx,0.038434196
CE2211te,0.9998461
TECA1S45,0.091774486
BCOALIG,0.99996173
K2L4Atex,0.7518376
r0839,0.94292516
HBUR1,0.9986222
LEUtec,0.9980001
OA58LL,0.0005879623
RHACOAR121d5,0.9986222
DHCRD2_cho,0.7502988
OAL_ST,0.0005879623
URATEt,0.9005463
MOPSabc,0.9998461
RE2705C,0.37502602
PLDAGAT_PALM_EPA_ARA_PC_3_c,0.8891248
MOADSUx_1,0.010194128
OAP4pp,0.00023728616
PAPA_EPA_LNA_c,0.9995437
PCW3DS_LNA_ALNA_sn2_c,0.0115206055
MANabcpp,0.9998597
PLDAGAT_HDE_EPA_DHA_PE_9_c,0.8891248
r2291,1.979886e-05
PLDAGAT_MYRS_EPA_GLNA_PE_16_c,0.8891248
LEUKTRA4t,0.8891248
LPCAT_HDE_ALNA_sn2_c,0.0061601517
GD1B2te,0.8891248
PI4PP_16_0_18_1,0.9995437
UHGADA2,0.9877834
CYSSADS,0.11797567
FACOAL181d6t2pp,0.9999628
GLCRAL_1,0.81486964
PI4P5K_cho,0.99978584
PLA2PC_DHA_DHA_c,0.4933297
PLDAGAT_HDE_EPA_GLNA_PC_6_c,0.8891248
HMR_2342,0.9974874
PHBADD,0.16901092
PLDAGAT_OLE_HDE_HDE_PE_11_c,4.052662e-05
DPHAPC80,0.0061601517
ACTD_1,0.58200765
GF4GL_4,0.9887977
ILETRPTYRr,0.0032886625
PCHOLN205_HSABCt,0.9998461
PPDD,0.999866
GLYGLYPEPT1tc,0.8891248
KDUI,0.8891248
CREStex,0.8891248
CPH4S,0.41309553
FT,0.0024978218
FE3PYOVDDR,0.008816354
3MTPte,0.8891248
ALDR,0.9991831
AMETt,0.062350187
PLDAGAT_HDE_EPA_ARA_PC_2_c,0.8891248
PE226_HSt1e,0.8891248
DHEASABCCte,0.9998461
FACOAL180,0.999979
LPEAT_HDE_STC_sn2_c,0.0061601517
PAPA_LNA_PALM_c,0.9995437
BILEt4,0.0056830794
HMR_2364,0.9986222
PCHOLN224_HSPLA2,0.49332994
SPHMYLN18116_hs_SECt,0.8891248
LCAT7e,0.8891248
CEPTE_16_0_18_4,0.28402758
r1985,0.98541266
LPCAT_LNA_DPA_sn2_c,0.0061601517
RE1096C,0.9984598
GTPCIII,0.99988675
DMATT2,0.0014465476
ACMPGLUTtep,0.9998461
PLA2PC_HDE_OLE_c,0.9704148
C181OHc,0.058043834
1531TACRtev,0.8891248
GLMS_syn,0.8963267
IOR3b,0.9436939
PYK5,0.9991999
SPHMYLN1825_hs_ATPt,0.9998461
UGT2_LLA,0.95357955
r2263,1.979886e-05
ACMPGLUthc,0.9998461
ESTRADIOLGLCt2,0.9998461
HEPTA3,0.411061
PIP5P_PALM_HDE_c,0.9995437
DOGULNO2,0.7476893
RE3587C,0.8891248
TRNAGTG,1.6277165e-05
T6PK,0.9988801
PPAP_18_0_20_4,0.9995437
r0649_1,0.011939996
POLYAO,0.23517264
7AHGLZtev,0.8891248
ACOADAGAT1801819Z18111Z,0.0061601517
PROTEIN_BS,0.011928565
25DKGLCNt2rpp,0.99949396
ETHAPT_STC_ARA_c,0.28402746
FADtex,0.8891248
LPEAT_LNA_STC_sn2_c,0.0061601517
RHA142tex,0.8891248
TAG,6.5792265e-05
PEDS1819Z1829Z12Z,0.9977155
PLDAGAT_PALM_EPA_LNA_PE_14_c,0.8891248
SUBEACtd,0.8891248
TAGAH18111Z18111Z1845Z9Z12Z15Z,0.015268404
r2065,0.004060814
AOXSr,0.99241805
HMR_8580,0.93586093
PLDAGAT_MYRS_EPA_PALM_PE_15_c,0.8891248
ARGSERSERt,0.99919206
HPDCAt,0.8891248
PLDAGAT_MYRS_EPA_DHA_PC_1_c,0.8891248
r2244,1.979886e-05
ECOAH18,0.9993298
PLDAGAT_HDE_EPA_GLNA_PE_9_c,0.8891248
TAGAH18111Z1819Z1835Z9Z12Z,0.49332982
8M3OAO,0.9986222
PLDAGAT_HDE_EPA_ARA_PE_15_c,0.8891248
10FTHFGLULL,0.99985385
PSERtr,0.7881615
LPASE_2_20_4,0.9778451
LPEAT_LNA_ARA_sn2_c,0.006160149
TAGAH18111Z18111Z1835Z9Z12Z,0.49332994
DOCOSACT,0.9999291
ETHAPT_EPA_EPA_c,0.28402758
PLDAGAT_MYRS_EPA_PALM_PE_9_c,0.8891248
HMR_1941,0.9989588
PPAP_18_2_20_4,0.9995437
TTONtex,0.8891248
HISPHEARGt,0.99919206
r2190,1.979886e-05
r1717,0.9974023
TRPS2_1,0.9983302
XYLANabc,0.9998461
TRPPROGLYr,0.8911574
CERS126,0.32651645
DAGK_DHA_PALM_c,0.99978584
DSBDR,0.53873825
LALDO2,0.99928975
CEPTE_18_1_18_2,0.28402752
GLYCYSabc,0.99977034
ARGMO,0.99961084
FAOXC5OHc,0.058043834
r1711,0.64370537
