,predicted_scores,similarity_scores
RE0577C,0.99937486,0.5999758876363877
PYDXK,0.9993707000000001,0.6324322333515232
KAS3,0.9993704319999999,0.9968559354147114
KAS11,0.9993704319999999,0.9977370953811903
KAS9,0.9993704319999999,0.9974374995842237
7OHOCTAc,0.9993702939999999,0.7200748358639892
DAMPPH,0.9993679099999999,0.75
LAAL10,0.999365912,0.5962678204469357
PRO1y,0.999361942,1.0
P5CR_1,0.999361942,0.9486880648599495
FAO4,0.999361882,0.7236272269866326
ALAALAD_1,0.9993612000000001,0.6667336515115071
DCPLD1,0.9993609339999999,0.7142734122712608
SACCD2,0.9993609339999999,0.7142734122712621
MI4PP,0.99935877,0.75
MI3PP,0.99935877,0.75
FOLR2_1,0.999357204,0.8944541490357151
PACCOAE,0.9993568780000001,0.720074835863995
HYDFDN,0.9993561640000002,0.7050187959356791
HYPOE,0.9993560459999999,0.6030309503627417
2DGULRGy,0.9993524679999999,0.799987943818206
ECOAR,0.9993510999999999,0.7159767095090961
FE2GTPabc,0.999350808,0.8451469767272799
ARAT,0.99935066,0.5962678204469449
2H3MBDH,0.999350572,0.699981915727286
2HIVc,0.999350572,0.6999819157272862
UMPt6,0.999350028,0.6620874443688223
LALDO3,0.9993475459999999,0.799987943818188
RU5PP,0.999346354,0.6030309503627417
GLNSP2,0.9993455680000001,0.7171237852357419
GLNSP1,0.9993455680000001,0.7171237852357419
KHK,0.9993448199999999,0.7999879438181995
PTRCt2pp,0.999344722,0.6708203932499369
GTPCI_1,0.99934421,0.894454149035719
AIRSK,0.9993437399999999,0.745355997918194
LCARSyi,0.9993434880000001,0.7999879438182034
UDPDPRD,0.999343264,0.7159767095090901
SPP,0.9993432500000001,0.6030309503627417
ALAt2pp,0.99934315,0.6708203932499369
SMVLAChep,0.999342708,0.5999758876363993
LVACLAChep,0.999342708,0.5999758876363993
ATVLAChc,0.999342708,0.5999758876363993
2HATVLAChc,0.999342708,0.5999758876363948
4HATVLAChc,0.999342708,0.5999758876363956
SACCD1,0.9993413,0.7200748358639965
ALCD19y,0.99933818,0.7159767095090921
APCPT,0.999336854,0.6324322333515229
SO3t,0.999336066,0.6620874443688223
S3AdT,0.999335078,0.5999758876363827
MPTSS,0.999335078,0.5999758876363923
MPTAT,0.999335078,0.5999758876363923
SELADT,0.999335078,0.599975887636397
Spt3AdT,0.999335078,0.5999758876363827
RE1944C,0.999335078,0.5999758876363954
THISAT,0.999335078,0.5999758876363978
LIPATPT_2,0.999335078,0.5999758876363923
LIPATPT_1,0.999335078,0.5999758876363923
FRUt3,0.999333802,0.6708203932499369
GAL1PP_c,0.99933222,0.6030309503627417
DESAT18_6,0.9993312660000001,0.717152604340049
DURADx,0.99932793,0.6999819157272874
PGPP18111Z160,0.9993273220000001,0.8080928292126853
PGPP1819Z160,0.9993273220000001,0.8080928292126853
OTSB1,0.9993273220000001,0.6761073921362236
PMI12346PH,0.9993273220000001,0.6761073921362236
PMI1346PH,0.9993273220000001,0.6761073921362236
SBPP3_1,0.9993273220000001,0.6761073921362236
CAMPP,0.9993273220000001,0.6761073921362196
LPP_SC,0.9993273220000001,0.8728393321914938
NAGINS,0.9993273220000001,0.8080928292126853
DCPDP,0.9993273220000001,0.676107392136221
DEDOLP1,0.9993273220000001,0.676107392136221
DEDOLP1_L,0.9993273220000001,0.8699730458670251
DEDOLP1_U,0.9993273220000001,0.8699730458670251
HKM1PP,0.9993273220000001,0.6761073921362145
HMR_7256,0.9993273220000001,0.8699730458670251
MIHKPP,0.9993273220000001,0.8080928292126853
I14BP1P,0.9993273220000001,0.6488342124215667
DOLDPP,0.9993273220000001,0.6761073921362215
DOLDPP11,0.9993273220000001,0.6761073921362213
DOLDPP12,0.9993273220000001,0.6761073921362213
FAS100,0.9993249220000001,0.9538523089599077
ASPTA4,0.9993246859999999,0.8944541490357156
ARGt3pp,0.9993224919999999,0.6708203932499369
ARGt2pp,0.9993224919999999,0.6708203932499369
RE1508C,0.9993215120000001,0.6324322333515227
GLYCDy,0.9993214699999999,0.715976709509093
DKMPPD3,0.999319936,0.8689585640153756
FISC,0.999319298,0.8176059513774763
KAS10,0.999319264,0.9974374995842235
KAS12,0.999319264,0.9977370953811903
KAS19SA,0.999319264,0.9982022910609084
KAS4,0.999319264,0.9968559354147115
10FTHFGLULL,0.9993180599999999,0.6172266873996227
NAt3_0_5,0.999317792,0.9486832980505138
NAt3_15,0.999317792,0.9922778767136677
PDE3,0.999314068,0.6708406117767889
1P2CBXLR,0.999313352,0.8749811605124201
SO4t2pp,0.9993132359999999,0.6708203932499369
POR2,0.99931185,0.5241281833115181
G6PADH,0.99931118,0.7999879438181962
URIK1_1,0.999311166,0.8944541490357133
CDAPPA120,0.999310518,0.7575775119941143
MGSA2,0.999309516,0.6666331759268518
CDAPPA141,0.99930775,0.7575775119941143
13PPDH2_1,0.999307516,0.7159767095090818
HMR_3855,0.999307516,0.7159767095090818
COBALT2t3pp,0.9993045259999999,0.8164965809277261
AKACAL,0.999300648,0.6666666666666667
AKPCAL,0.999300648,0.6666666666666667
HMGCOAS,0.999300648,0.6666666666666667
G2PP,0.9993002800000002,0.6030309503627417
HPYRP,0.999298806,0.6030309503627417
NADPHQR,0.9992987020000001,0.7592535257166932
SERD_D,0.9992977700000001,0.6666331759268587
FDH5pp_1,0.999297118,0.804678798128869
ALLTAMH,0.9992965399999999,0.7453634806175448
HPA3MOFAD,0.9992960099999999,0.8660254037844388
CHOLD,0.9992948399999999,0.6999819157272924
ZN2t3pp,0.9992944679999999,0.8164965809277261
CHLt3pp,0.999291882,0.6708203932499369
APTRS,0.9992911580000001,0.5999758876364011
PTRCAT1,0.9992911580000001,0.5999758876364011
NADK4,0.999289892,0.5999758876363789
GLYCK,0.9992897199999999,0.7999879438181996
CHOLK,0.99928882,0.6324322333515232
DKGLCNR3,0.99928868,0.7159767095090825
CDAPPA160,0.999288212,0.7575775119941143
NI2t3pp,0.9992874279999999,0.8164965809277261
XYLOR,0.9992862319999999,0.7159767095090961
XYLR,0.9992862319999999,0.7159767095090961
GDR,0.99928526,0.7499999999999999
ThDPAT,0.99928423,0.4472270745178566
FMNRx,0.99928401,0.6999819157272946
UPPN,0.9992838259999999,0.7698132485400068
BUPN,0.9992838259999999,0.7071067811865476
RFAC_HP,0.999283514,0.632432233351522
HPYRRx_1,0.9992823959999999,1.0
ACGAM6PS,0.9992823399999999,0.5999758876364011
PACOAT,0.9992822459999999,0.5999758876363929
CDAPPA140,0.99927864,0.7575775119941143
PDXPP,0.999278288,0.6030309503627417
GHBDHy,0.9992763179999999,0.7159767095090916
ARGKr,0.99927212,0.6324322333515231
RIBDH_2,0.999271778,0.7159767095090961
DR1ORy,0.999271778,0.7159767095090902
RBT5PD,0.999271778,0.7159767095090961
SPMDAT2,0.9992716099999999,0.5999758876364012
SPMDAT1,0.9992716099999999,0.5999758876364012
CDPGS,0.999271566,0.5000000000000001
RE3518C,0.999267458,0.72007483586399
RE3514C,0.999267458,0.7200748358639898
HMR_2393,0.999267458,0.7315716871344368
BVMO4,0.999267458,0.720074835863996
AGLPED,0.999267458,0.7315716871344368
BVMO2,0.999267458,0.720074835863996
RE3522C,0.999267458,0.72007483586399
HMR_2403,0.999267458,0.7315716871344368
BVMO1,0.999267458,0.720074835863995
AGLPED_cho,0.999267458,0.7315716871344368
HMR_2288,0.999267458,0.7315716871344368
FAH4,0.999267458,0.720074835863995
HMR_1838,0.999267458,0.8176363518236817
C14825c,0.999267458,0.7200748358639893
KYN3OX,0.999267458,0.7200748358639971
HMR_2457,0.999267458,0.7200748358639893
TYMc,0.999267458,0.720074835863995
RE3474C,0.999267458,0.72007483586399
HMR_2472,0.999267458,0.7315716871344368
C22STDS,0.999267458,0.7315716871344368
C4STMO1,0.999267458,0.8333296124307956
C4STMO2,0.999267458,0.8333296124307944
C5STDS,0.999267458,0.7315716871344368
CYP2R1,0.999267458,0.7200748358639877
RN0001C,0.999267458,0.7200748358639893
RN0020C,0.999267458,0.7200748358639901
CXANHX,0.999267458,0.7200748358639962
RN0027C,0.999267458,0.8432961681845891
RE3506C,0.999267458,0.7200748358639899
RE3436C,0.999267458,0.7200748358639898
RE3464C,0.999267458,0.7200748358639899
RE3014C,0.999267458,0.7200748358639896
7KLITCHOLc,0.999267458,0.7315716871344368
RE3041C,0.999267458,0.7200748358639896
RE3020C,0.999267458,0.7200748358639898
RE3019C,0.999267458,0.7200748358639898
RE3018C,0.999267458,0.7200748358639898
RE3015C,0.999267458,0.7200748358639896
RE3013C,0.999267458,0.7200748358639893
DES2_6B,0.999267458,0.7315716871344368
RE2975C,0.999267458,0.7200748358639896
P4503A5,0.999267458,0.7200748358639946
P4503A4,0.999267458,0.720074835863995
P4502F1,0.999267458,0.720074835863995
3DHLCAS,0.999267458,0.7315716871344368
3DHDCAS,0.999267458,0.7315716871344368
DESAT180_9,0.999267458,0.7315716871344368
DES2_6,0.999267458,0.7315716871344368
HMR_2380,0.999267458,0.7315716871344368
HMR_2289,0.999267458,0.7315716871344368
RE3440C,0.999267458,0.7222302841327641
RN0030C,0.999267458,0.8432961681845892
RE3435C,0.999267458,0.7200748358639898
RE3434C,0.999267458,0.7200748358639896
RE3370C,0.999267458,0.7222302841327641
5OHHEXAc,0.999267458,0.7200748358639889
RE3251C,0.999267458,0.7200748358639896
HMR_2365,0.999267458,0.7315716871344368
HMR_2368,0.999267458,0.7315716871344368
BCAROHX2,0.999267458,0.7200748358639963
BCAROHX,0.999267458,0.7200748358639919
DES21,0.999267458,0.7200748358639959
DES2_12,0.999267458,0.7315716871344368
DES2_15,0.999267458,0.7315716871344368
RN0029C,0.999267458,0.5241281833114941
HMR_2495,0.999267458,0.7315716871344368
RN0032C,0.999267458,0.5241281833114941
HMR_1503,0.999267458,0.7315716871344368
HMR_1544,0.999267458,0.7315716871344368
HMR_1543,0.999267458,0.7200748358639903
HMR_1538,0.999267458,0.7315716871344368
HMR_1536,0.999267458,0.7200748358639906
HMR_1516,0.999267458,0.7315716871344368
HMR_1504,0.999267458,0.7200748358639902
HMR_1502,0.999267458,0.7200748358639902
CACNAO,0.999267458,0.7200748358639925
3HPPPNOHc,0.999267458,0.7200748358639885
HMR_1494,0.999267458,0.7200748358639888
HMR_1493,0.999267458,0.7315716871344368
HMR_1490,0.999267458,0.7200748358639909
HMR_1478,0.999267458,0.7315716871344368
MPOMC1,0.999267458,0.720074835863995
HMR_1948,0.999267458,0.7200748358639913
MPOMC1_1,0.999267458,0.720074835863995
HMR_1545,0.999267458,0.7200748358639902
HMR_1548,0.999267458,0.7200748358639902
HMR_1549,0.999267458,0.7315716871344368
HMR_1550,0.999267458,0.7200748358639902
HMR_1681,0.999267458,0.720074835863995
